Inmateid,Bookingid,Last Admission Date,InmateLast,Inmatefirst,Gender,Race,Age at booking,Days in Custody from Last Admission Date,casedisposition,ChargeDescription,Statute,ChargeCrimeType,CurrentBond,TotalBond,City,Zip
1935193644,1398328445,4/30/11,,,Male,Black,38,1858,Case Continued,First Degree Murder:Intends Death/Great Harm,38-9-1(a)(1),Class M Felony (Murder),"$5,000,000 ","$5,000,000 ",Blue Island,60406
1935196932,1398329870,5/2/11,,,Male,Black,37,1856,Case Continued,Aggravated Criminal Sexual Assault:Bodily Harm,720 ILCS 5/12-14(a)(2),,"$750,000 ","$1,250,000 ",Chicago,60628
1935196932,1398329870,5/2/11,,,Male,Black,37,1856,Case Continued,Agg Criminal Sexual Assault/Firearm Dischage Harm,720 ILCS 5/12-14(a)(10),Other,"$500,000 ","$1,250,000 ",Chicago,60628
1935193858,1398325136,5/16/11,,,Male,Latino,22,1842,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$750,000 ","$750,000 ",Chicago,60618
1935193899,1398326349,5/20/11,,,Male,Latino,44,1838,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Chicago,0
1935193899,1398326349,5/20/11,,,Male,Latino,44,1838,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$1,000,000 ",Chicago,0
1935193992,1398327890,5/26/11,,,Male,Black,51,1832,Case Continued,Armed Robbery Armed With Firearm,720 ILCS 5/18-2(a)(2,Other,"$400,000 ","$900,000 ",Chicago,60624
1935193992,1398327890,5/26/11,,,Male,Black,51,1832,Case Continued,Armed Robbery,720 ILCS 5/18-2(a),Class X Felony,"$100,000 ","$900,000 ",Chicago,60624
1935198335,1398327891,5/26/11,,,Male,Black,32,1832,Joined Case,Armed Robbery Armed With Firearm,720 ILCS 5/18-2(a)(2,Class X Felony,,"$900,000 ",Chicago,60624
1935198335,1398327891,5/26/11,,,Male,Black,32,1832,Joined Case,Armed Robbery,720 ILCS 5/18-2(a),Class X Felony,,"$900,000 ",Chicago,60624
1935198335,1398327891,5/26/11,,,Male,Black,32,1832,Case Continued,Armed Robbery,720 ILCS 5/18-2(a),Class X Felony,"$100,000 ","$900,000 ",Chicago,60624
1935198335,1398327891,5/26/11,,,Male,Black,32,1832,Case Continued,Armed Robbery Armed With Firearm,720 ILCS 5/18-2(a)(2),Other,"$400,000 ","$900,000 ",Chicago,60624
1935192571,1398325683,6/16/11,,,Male,Black,32,1811,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$500,000 ","$1,000,000 ",Chgo,60608
1935194317,1398325686,6/16/11,,,Male,Black,24,1811,Case Continued,Agg Battery W/Firearm/Person,720 ILCS 5/12-4.2(a),,"$500,000 ","$500,000 ",Chicago,60620
1935194119,1398325689,6/16/11,,,Male,Black,36,1811,Case Continued,Agg Battery W/Firearm/Person,720 ILCS 5/12-4.2(a),,"$600,000 ","$1,200,000 ",Chgo,60624
1935194198,1398325690,6/16/11,,,Male,Hispanic White,22,1811,Case Continued,Unlawful Use Of Weapons:Possess Firearm In Public,720 ILCS 5/24-1(a)(10),Other,$0 ,$0 ,Chicago,60652
1935194198,1398325690,6/16/11,,,Male,Hispanic White,22,1811,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60652
1935197053,1398326547,6/19/11,,,Male,Black,28,1808,Dropped,BRING/POSS CONTRA PENAL INST,720 ILCS 5/31A-1.1,Class 4 Felony,$0 ,"$300,000 ",Chicago,60616
1935197053,1398326547,6/19/11,,,Male,Black,28,1808,Case Continued,POSSESS WEAPON IN PENAL INST,720 ILCS 5/31A-1.1(b),Class 1 Felony,"$50,000 ","$300,000 ",Chicago,60616
1935197053,1398326547,6/19/11,,,Male,Black,28,1808,Case Continued,Agg Battery W/Firearm/Person,720 ILCS 5/12-4.2(a),,"$250,000 ","$300,000 ",Chicago,60616
1935193704,1398327626,6/23/11,,,Male,Latino,32,1804,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60608
1935193704,1398327626,6/23/11,,,Male,Latino,32,1804,Case Continued,Armed Habitual Criminal,720 ILCS 5/24-1.7(a),,$0 ,$0 ,Chicago,60608
1935197289,1398323612,7/7/11,,,Male,Black,27,1790,Case Continued,AGG BATTERY W/FIREARM/PERSON,720 ILCS 5/12-4.2(a)(1),Class X Felony,"$600,000 ","$1,200,000 ",Chicago,60636
1935199765,1398325263,7/13/11,,,Male,Black,24,1784,Case Continued,Arrest/Violation Of Condition Of Probation,730 ILCS 110/11,Other,$0 ,"$2,000,000 ",Maywood,60153
1935199765,1398325263,7/13/11,,,Male,Black,24,1784,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$2,000,000 ","$2,000,000 ",Maywood,60153
1935194742,1398325264,7/13/11,,,Male,Black,25,1784,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Maywood,60153
1935194743,1398325266,7/13/11,,,Male,Black,23,1784,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Maywood,60153
1935194228,1398325273,7/13/11,,,Male,Black,22,1784,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Maywood,60153
1935194744,1398325274,7/13/11,,,Male,Black,22,1784,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Maywood,60153
1935194744,1398325274,7/13/11,,,Male,Black,22,1784,Stricken With Leave to Reinstate,PUBLIC INDECENCY/EXPOSURE/3+,720 ILCS 5/11-30(a)(2),Class 4 Felony,,"$1,000,000 ",Maywood,60153
1935194744,1398325274,7/13/11,,,Male,Black,22,1784,Stricken With Leave to Reinstate,PUBLIC INDECENCY/LEWD EXPOSURE,720 ILCS 5/11-30(a)(2),Class A Misdemeanor,,"$1,000,000 ",Maywood,60153
1935198728,1398326744,7/18/11,,,Male,Latino,46,1779,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60639
1935194872,1398327584,7/21/11,,,Male,Black,25,1776,Case Continued,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),Class 3 Felony,"$100,000 ","$500,000 ",Chgo,60406
1935194872,1398327584,7/21/11,,,Male,Black,25,1776,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$100,000 ","$500,000 ",Chgo,60406
1935194872,1398327584,7/21/11,,,Male,Black,25,1776,Not Guilty,RESIST/OBSTRUCT PEACE OFFICER,720 ILCS 5/31-1,Class A Misdemeanor,$0 ,"$500,000 ",Chgo,60406
1935194872,1398327584,7/21/11,,,Male,Black,25,1776,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$100,000 ","$500,000 ",Chgo,60406
1935195998,1398329553,7/30/11,,,Male,Black,25,1767,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$2,075,000 ",Chicago,60649
1935195998,1398329553,7/30/11,,,Male,Black,25,1767,Dropped,,,,,"$2,075,000 ",Chicago,60649
1935195998,1398329553,7/30/11,,,Male,Black,25,1767,Case Continued,AGG UNLAWFUL USE OF WEAPON/VEH,720 ILCS 5/24-1.6(a)(1),Class 4 Felony,"$75,000 ","$2,075,000 ",Chicago,60649
1935199690,1398322932,8/3/11,,,Male,Black,37,1763,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60617
1935199690,1398322932,8/3/11,,,Male,Black,37,1763,Not Guilty,Felon Poss/Use Weapon/Firearm Body Armor,720 ILCS 5/24-1.1(a),Class 3 Felony,$0 ,$0 ,Chicago,60617
1935199690,1398322932,8/3/11,,,Male,Black,37,1763,Not Guilty,Violation Of 1401(C) On Or Near A School/Park,720 ILCS 570/407(b)(1),,$0 ,$0 ,Chicago,60617
1935197467,1398323967,8/7/11,,,Male,Black,34,1759,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$2,000,000 ","$2,000,000 ",Calumet City,60419
1935191647,1398324291,8/8/11,,,Male,Black,34,1758,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,6062
1935191647,1398324291,8/8/11,,,Male,Black,34,1758,Dropped,Aggravated Battery:Great Bodily Harm,720 ILCS 5/12-4(a),Class 3 Felony,,$0 ,Chicago,6062
1935195175,1398325129,8/11/11,,,Male,Black,26,1755,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chgo,60649
1935195175,1398325129,8/11/11,,,Male,Black,26,1755,Dropped,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chgo,60649
1935195082,1398325813,8/13/11,,,Male,Black,26,1753,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$150,000 ",Chicago,60612
1935195082,1398325813,8/13/11,,,Male,Black,26,1753,Case Continued,Unlawful Use/Possession Of Weapon:Felon Prisoner,720 ILCS 5/24-1.1,Class X Felony,"$150,000 ","$150,000 ",Chicago,60612
1935192551,1398326025,8/14/11,,,Male,Black,26,1752,Ship to IDOC,Aggravated Battery Silencer Used Person Injured,720 ILCS 5/12-4.2-5(a)(1),,$0 ,$0 ,Calumet City,60827
1935192551,1398326025,8/14/11,,,Male,Black,26,1752,Ship to IDOC,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,$0 ,$0 ,Calumet City,60827
1935192551,1398326025,8/14/11,,,Male,Black,26,1752,Dropped,Agg Battery W/Firearm/Person,720 ILCS 5/12-4.2(a)(1),,$0 ,$0 ,Calumet City,60827
1935196928,1398328206,8/22/11,,,Male,Black,24,1744,Case Continued,Burglary School Or Place Of Worship,720 ILCS 5/19-1(a),Class 1 Felony,$0 ,"$1,100,000 ",Chicago,60621
1935196928,1398328206,8/22/11,,,Male,Black,24,1744,Joined Case,Armed Robbery,720 ILCS 5/18-2(a),Class X Felony,,"$1,100,000 ",Chicago,60621
1935196928,1398328206,8/22/11,,,Male,Black,24,1744,Case Continued,Armed Robbery Armed With Firearm,720 ILCS 5/18-2(a)(2),,"$1,000,000 ","$1,100,000 ",Chicago,60621
1935196928,1398328206,8/22/11,,,Male,Black,24,1744,Case Continued,PUB INDECENCY/EXPOSURE/SCHOOL,720 ILCS 5/11-30(a)(2),Class 4 Felony,"$100,000 ","$1,100,000 ",Chicago,60621
1935196928,1398328206,8/22/11,,,Male,Black,24,1744,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$1,100,000 ",Chicago,60621
1935194355,1398328616,8/24/11,,,Male,Black,24,1742,Stricken With Leave to Reinstate,CRIMINAL TRESPASS TO LAND,720 ILCS 5/21-3(a)(2),Class B Misdemeanor,,"$600,000 ",Chicago,60620
1935194355,1398328616,8/24/11,,,Male,Black,24,1742,Case Continued,Home Invasion Armed With Firearm,720 ILCS 5/12-11(a)(,,"$300,000 ","$600,000 ",Chicago,60620
1935194355,1398328616,8/24/11,,,Male,Black,24,1742,Case Continued,Deface Fir Id Markings/Possess,720 ILCS 5/24-5(b),Class 2 Felony,$0 ,"$600,000 ",Chicago,60620
1935194355,1398328616,8/24/11,,,Male,Black,24,1742,Stricken With Leave to Reinstate,RECK CONDUCT/GREAT BODILY HARM,720 ILCS 5/12-5(a)(2),Class 4 Felony,,"$600,000 ",Chicago,60620
1935199588,1398329030,8/26/11,,,Male,Black,44,1740,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60644
1935195688,1398326274,9/13/11,,,Male,White,22,1722,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Palos Park,60464
1935197173,1398325322,10/8/11,,,Male,Black,25,1697,Case Continued,Crim Trespass Area/Motor Veh,720 ILCS 5/21-3(a)(2),,,$0 ,Chicago,60628
1935197173,1398325322,10/8/11,,,Male,Black,25,1697,Dropped,First Degree Murder:Other Forcible Felony,720 ILCS 5/9-1(a)(3),Class M Felony (Murder),$0 ,$0 ,Chicago,60628
1935197173,1398325322,10/8/11,,,Male,Black,25,1697,Case Continued,"Violation, Modification, Revocation Probation",730 ILCS 5/5-6-4,Other,$0 ,$0 ,Chicago,60628
1935197173,1398325322,10/8/11,,,Male,Black,25,1697,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60628
1935196117,1398326185,10/11/11,,,Male,White,22,1694,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Bridgeview,60455
1935196138,1398326230,10/11/11,,,Male,Asian,24,1694,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Hickory Hills,60457
1935196178,1398326998,10/14/11,,,Male,Latino,28,1691,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$200,000 ",Chicago,60641
1935196178,1398326998,10/14/11,,,Male,Latino,28,1691,Case Continued,Contraband In Non-State Penal Inst:Bring Into,38-31A-1(a)(1),Other,"$100,000 ","$200,000 ",Chicago,60641
1935199692,1398327557,10/16/11,,,Male,Black,26,1689,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$250,000 ",Harvey,60426
1935199692,1398327557,10/16/11,,,Male,Black,26,1689,Same Bond to Stand,OBSTRUCTING IDENTIFICATION,720 ILCS 5/31-4.5(a),Class A Misdemeanor,,"$250,000 ",Harvey,60426
1935196243,1398328113,10/18/11,,,Male,Latino,22,1687,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$2,000,000 ","$2,000,000 ",Cicero,0
1935195199,1398328488,10/20/11,,,Male,Black,45,1685,Case Continued,Criminal Sexual Assault:Force,720 ILCS 5/12-13(a)(1),,"$1,000,000 ","$1,000,000 ",Franklin Park,60131
1935196269,1398328490,10/20/11,,,Female,White,32,1685,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$50,000 ",Chicago,60618
1935196269,1398328490,10/20/11,,,Female,White,32,1685,Case Continued,CRIM DMG/GOVT PROP/KNOW/<$500,720 ILCS 5/21-4(1)(a),Class 4 Felony,"$50,000 ","$50,000 ",Chicago,60618
1935198949,1398328509,10/20/11,,,Male,Black,38,1685,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60618
1935198949,1398328509,10/20/11,,,Male,Black,38,1685,Case Continued,OTHER AMT NARCOTIC SCHED I&II,720 ILCS 570/401(d)(i),Class 2 Felony,$0 ,$0 ,Chicago,60618
1935196275,1398328510,10/20/11,,,Male,Black,23,1685,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60621
1935196420,1398330575,10/29/11,,,Male,Black,29,1676,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$500,000 ","$500,000 ",Country Club Hills,60478
1935196459,1398323783,11/1/11,,,Male,Black,30,1673,Sentenced to State (IDOC),Violation Of 1401(C) On Or Near A School/Park,720 ILCS 570/407(b)(,,$0 ,$0 ,Maywood,60153
1935196459,1398323783,11/1/11,,,Male,Black,30,1673,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Maywood,60153
1935196459,1398323783,11/1/11,,,Male,Black,30,1673,Sentenced to State (IDOC),Violation Of 1401(C) On Or Near A School/Park,720 ILCS 570/407(b)(,Other,$0 ,$0 ,Maywood,60153
1935195920,1398323814,11/1/11,,,Male,Black,34,1673,Case Continued,Home Invasion Armed With Firearm,720 ILCS 5/12-11(a)(,,$0 ,"$500,000 ",Chgo,60649
1935195920,1398323814,11/1/11,,,Male,Black,34,1673,Sentenced Supervision,Drving On Revok Or Susp Dui/Sss All,625 ILCS 5/6-303(a),Class A Misdemeanor,,"$500,000 ",Chgo,60649
1935196481,1398324047,11/2/11,,,Male,Black,23,1672,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Chgo,0
1935196482,1398324048,11/2/11,,,Male,Black,22,1672,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Chicago,60649
1935198309,1398324362,11/3/11,,,Male,Black,60,1671,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$2,000,000 ",Chgo,60605
1935198309,1398324362,11/3/11,,,Male,Black,60,1671,Dropped,,,,,"$2,000,000 ",Chgo,60605
1935196505,1398324380,11/3/11,,,Male,Black,23,1671,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$1,000,000 ","$1,000,000 ",Dolton,60400
1935196536,1398324918,11/5/11,,,Male,Black,23,1669,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,0
1935196537,1398324919,11/5/11,,,Male,Black,25,1669,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Harvey,60429
1935196539,1398324920,11/5/11,,,Male,Black,22,1669,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$50,000 ",Lansing,60827
1935196539,1398324920,11/5/11,,,Male,Black,22,1669,Stricken With Leave to Reinstate,Battery,38-12-3,Class 1 Felony,,"$50,000 ",Lansing,60827
1935196539,1398324920,11/5/11,,,Male,Black,22,1669,Stricken With Leave to Reinstate,,,,$0 ,"$50,000 ",Lansing,60827
1935196539,1398324920,11/5/11,,,Male,Black,22,1669,Case Continued,PUBLIC INDECENCY/LEWD EXPOSURE,720 ILCS 5/11-30(a)(2),Class A Misdemeanor,"$50,000 ","$50,000 ",Lansing,60827
1935196557,1398325208,11/6/11,,,Male,Black,22,1668,Case Continued,Aggravated Battery:Use Weapon,720 ILCS 5/12-4(b)(1),,"$500,000 ","$500,000 ",Chicago,60609
1935194252,1398326460,11/10/11,,,Male,Black,40,1664,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Park Forest,60466
1935197141,1398326925,11/12/11,,,Male,Black,53,1662,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60649
1935196676,1398327803,12/1/14,,,Male,Latino,22,547,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Maywood,0
1935196676,1398327803,12/1/14,,,Male,Latino,22,547,Ship to IDOC,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Maywood,0
1935196676,1398327803,12/1/14,,,Male,Latino,22,547,Case Continued,POSSESS WEAPON IN PENAL INST,720 ILCS 5/31A-1.1(b),Class 1 Felony,,$0 ,Maywood,0
1935196676,1398327803,12/1/14,,,Male,Latino,22,547,Ship to IDOC,BRING/POSS CONTRA PENAL INST,720 ILCS 5/31A-1.1,Class 4 Felony,$0 ,$0 ,Maywood,0
1935195913,1398328431,11/18/11,,,Male,Hispanic White,38,1656,Case Continued,CRIM SEX ASLT/FAMILY MEMBER<18,720 ILCS 5/11-1.20(a)(3),Class 1 Felony,"$275,000 ","$275,000 ",Chicago,60632
1935196772,1398329033,11/21/11,,,Male,Hispanic White,22,1653,Case Continued,AGG CRIM SEX ASSAULT/VIC 60+,720 ILCS 5/11-1.30(a)(5),Class X Felony,"$200,000 ","$200,000 ",Chicago,60622
1935199663,1398329493,11/23/11,,,Male,Black,45,1651,Case Continued,Agg Uuw W/Body Armor/Private,720 ILCS 5/24-1.6(a),,"$100,000 ","$100,000 ",Chicago,60651
1935193721,1398330479,11/27/11,,,Male,Black,52,1647,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60644
1935194574,1398330719,11/28/11,,,Female,Hispanic Black,33,1646,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$750,000 ","$750,000 ",Chicago,60632
1935194574,1398330719,11/28/11,,,Female,Hispanic Black,33,1646,Case Continued,Domestic Battery/Bodily Harm/Violation O/P,720 ILCS 5/12-3.2(a)(1),Other,$0 ,"$750,000 ",Chicago,60632
1935196933,1398324533,12/2/11,,,Male,Black,22,1642,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$1,000,000 ",Riverdale,60827
1935195045,1398325758,6/30/14,,,Male,Black,23,701,Defendant Examined and Discharged,MFG/DEL 1<15 GR HEROIN/ANALOG,720 ILCS 570/401(c)(1),Class 1 Felony,,"$750,000 ",Chicago,60628
1935195045,1398325758,6/30/14,,,Male,Black,23,701,Case Continued,Armed Robbery Armed With Firearm,720 ILCS 5/18-2(a)(2),,"$250,000 ","$750,000 ",Chicago,60628
1935195045,1398325758,6/30/14,,,Male,Black,23,701,Stricken With Leave to Reinstate,PUBLIC INDECENCY/LEWD EXPOSURE,720 ILCS 5/11-30(a)(2),Class A Misdemeanor,,"$750,000 ",Chicago,60628
1935198362,1398325983,12/7/11,,,Male,Black,62,1637,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chicago,60657
1935196897,1398326287,12/8/11,,,Male,Black,28,1636,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Dolton,60419
1935196897,1398326287,12/8/11,,,Male,Black,28,1636,Case Continued,Armed Robbery Discharge Of A Firearm,720 ILCS 5/18-2(a)(3,Class X Felony,$0 ,$0 ,Dolton,60419
1935196897,1398326287,12/8/11,,,Male,Black,28,1636,Dropped,BRING/POSS CONTRA PENAL INST,720 ILCS 5/31A-1.1,Class 4 Felony,$0 ,$0 ,Dolton,60419
1935192007,1398326568,12/9/11,,,Female,Hispanic White,42,1635,Case Continued,Calculated Criminal Drug Conspiracy,720 ILCS 570/405,Class X Felony,"$100,000 ","$100,000 ",Arlington Heights,60005
1935197025,1398326583,12/9/11,,,Male,Latino,22,1635,Case Continued,First Degree Murder:Probable Death/Great Harm,720 ILCS 5/9-1(a)(2),Class M Felony (Murder),"$1,000,000 ","$2,000,000 ",Chgo,60609
1935197056,1398327401,12/12/11,,,Male,Black,27,1632,Case Continued,Home Invasion:Cause Injury,720 ILCS 5/12-11(a)(2),,$0 ,$0 ,South Bend,46610
1935197056,1398327401,12/12/11,,,Male,Black,27,1632,Joined Case,Home Invasion:Cause Injury,38-12-11(a)(2),,,$0 ,South Bend,46610
1935192799,1398322954,12/29/11,,,Male,Black,30,1615,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$2,000,000 ","$4,000,000 ",Chicago,60624
1935196994,1398322963,12/29/11,,,Male,Black,40,1615,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$500,000 ","$500,000 ",Chicago,60619
1935199226,1398323286,10/10/14,,,Male,Black,51,599,Ship to IDOC,Aggravated Domestic Battery,720 ILCS 5/12-3.3(a),Class 2 Felony,$0 ,"$10,000 ",Streamwood,60617
1935199226,1398323286,10/10/14,,,Male,Black,51,599,Case Continued,Violation Of Order Of Protection,720 ILCS 5/12-30,Class 4 Felony,$0 ,"$10,000 ",Streamwood,60617
1935199226,1398323286,10/10/14,,,Male,Black,51,599,Ship to IDOC,Violation Of Order Of Protection,720 ILCS 5/12-30,Class 4 Felony,$0 ,"$10,000 ",Streamwood,60617
1935199226,1398323286,10/10/14,,,Male,Black,51,599,Sentenced to State (IDOC),AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-4(b)(6),Class 3 Felony,$0 ,"$10,000 ",Streamwood,60617
1935192862,1398323518,12/31/11,,,Male,Black,35,1613,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chgo,60609
1935192862,1398323518,12/31/11,,,Male,Black,35,1613,Time Considered Served,Domestic Battery/Bodily Harm/Violation O/P,720 ILCS 5/12-3.2(a),,,$0 ,Chgo,60609
1935199925,1398323539,12/31/11,,,Male,Black,28,1613,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,Chgo,60621
1935196595,1398330136,1/4/12,,,Male,Black,24,1609,Case Continued,First Degree Murder:Intends Death/Great Harm,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),"$2,000,000 ","$2,250,000 ",Racine,53402
